Price,Mileage,Make,Make2,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
13034.07,23976,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
13162.85,24542,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
18254.92,16554,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,1
17095.04,18720,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
17162.87,20829,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
16391.17,21304,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
15788.10,25295,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
16569.14,25777,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
16997.69,25830,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
16283.96,26511,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
15457.17,29925,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
14963.05,31471,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
21230.98,11229,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
22100.39,12314,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
21300.02,12772,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
21281.88,17417,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
19646.72,21132,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
20173.91,21211,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
18701.22,24992,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,0
19423.17,25557,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
19956.76,26028,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
19448.23,27721,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
19822.12,1592,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
19567.26,2189,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
16853.11,17959,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16516.96,20751,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
15979.01,21974,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16256.24,22637,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
15724.25,23989,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
15967.25,25598,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16041.69,27800,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
15756.15,29325,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
32422.76,9185,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
32219.59,10915,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
31024.87,13678,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
29595.79,16193,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
29664.70,21418,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
27425.84,23886,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
27370.96,24960,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
27548.63,26126,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
28502.31,27199,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
25527.01,36480,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
13160.12,13145,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12830.10,17830,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12828.03,19081,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12878.05,19225,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12832.46,20618,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12464.07,21891,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12465.51,23931,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12258.86,24318,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
11903.10,25285,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12209.56,26097,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
16391.93,18096,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,0
16033.93,18391,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
16106.83,19465,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
16551.22,19531,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,1
17325.27,19894,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
16078.67,22779,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,1
15297.84,23062,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
15505.29,24239,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
15174.35,27887,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
14546.88,33374,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
17803.28,12303,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
16353.10,16078,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,0
15977.91,17053,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
15568.97,18206,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15589.78,21307,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15730.05,21391,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,1
15802.65,21461,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15086.90,27438,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
14396.27,31424,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
14869.28,31791,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
16927.78,2973,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
17418.07,4463,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,0,1
16379.10,8754,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,0
16706.67,9150,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
17214.33,12610,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
15821.95,14304,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,1
14398.92,21688,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
15622.12,23217,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
14909.05,23323,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,1
14853.20,24270,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
35622.14,10340,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0
34819.30,12251,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0
34355.00,17711,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0
32737.08,19112,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,1
33540.54,20925,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,1
31970.54,21208,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0
33287.41,21661,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,1
32075.98,23553,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0
31969.07,24559,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0
27666.23,35157,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0
29246.24,3907,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,1
26337.83,16068,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0
26775.03,16688,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0
25299.97,19569,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,0
24896.60,21266,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,0
25996.81,21433,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1
24801.62,26345,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1
24063.01,27674,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1
23249.84,27686,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0
22244.88,50387,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,1
37088.56,3828,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
33381.82,17381,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
33358.77,17590,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
33586.91,18930,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,1
30731.94,22479,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0
30315.17,23635,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0
30166.85,25049,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0
30251.02,27558,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,1
29142.71,31655,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
29612.15,32477,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
26841.08,10003,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,0
27825.95,10014,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1
27284.75,14281,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1
27060.14,17319,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1
25618.28,20208,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1
25790.51,21160,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1
25148.38,22272,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1
24852.50,22814,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1
24173.53,27015,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,0
23733.40,27600,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,0
38324.81,12090,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,1
38167.17,13162,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
37383.50,16088,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
36338.75,18195,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,0
35580.33,21167,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,0
35304.49,21293,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
34393.00,24031,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
33984.43,25420,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,0
33248.34,27051,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
28777.96,48991,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,1
32197.34,3867,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
32053.10,5144,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
30274.71,10800,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
30353.59,11273,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
30122.43,14568,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,1
26789.83,22189,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,0,0
28291.76,22328,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
27109.41,22598,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,0,1
27256.49,26400,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
25267.37,34175,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
35033.22,1676,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
32746.13,7924,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
33183.33,9795,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
31002.73,15087,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
30075.99,22052,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
29844.20,23143,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28432.82,25247,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28054.98,26276,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28502.96,28598,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
24912.08,38717,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
31849.31,16956,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
32649.76,16975,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
29961.25,20015,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
31554.41,20103,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
29914.38,22105,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
30575.25,22298,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
30271.92,23426,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
28678.08,25380,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
28829.03,26503,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
26955.04,31773,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
33005.78,6409,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
30661.26,14278,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
30443.88,15050,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
30322.15,16225,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
31153.01,17317,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
31084.94,18187,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
31156.60,18805,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
29114.54,21960,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
25845.21,36557,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
24903.48,40719,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
30800.66,8017,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
28416.46,14613,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
28185.78,19854,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
28204.60,22021,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
26653.24,22590,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27610.86,22881,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
26698.08,23055,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27241.44,23204,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27703.20,24738,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
24405.07,31344,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
30959.93,17673,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
29986.79,18464,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29908.18,19830,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
28328.27,20685,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29197.79,20907,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29321.08,21545,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29481.53,21822,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
26792.30,25357,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
27788.81,26786,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
26012.37,34269,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
27280.98,4836,5,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
25959.12,17431,5,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
23274.48,21616,5,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
23329.21,25218,5,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
16916.87,2879,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
15639.04,8507,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
16256.24,10555,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
15395.01,12920,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
14881.96,14376,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
15277.07,16951,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
14702.80,17656,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
15033.15,19455,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
13991.04,21020,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
14771.00,22255,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
13719.24,23645,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
13869.15,24349,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
13518.24,25981,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
13825.15,26034,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
13811.16,26236,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,1
14077.97,26788,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
14411.86,26986,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
13600.03,27231,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
13032.87,30108,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,1
11539.05,38958,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
14739.07,1737,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
15110.19,2392,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
14203.00,11836,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
15194.98,12412,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
14116.92,12878,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,0
13174.07,13318,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
13258.37,14938,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,1
12791.75,16163,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
12293.06,17139,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
13998.13,18257,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
14568.00,18511,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
13122.91,19101,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
13494.29,19500,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
12036.22,19853,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
12162.14,21770,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
12333.60,21877,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
12099.01,22758,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
12119.09,22826,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
11679.92,23388,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
13216.91,24069,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
12412.52,24664,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
12284.29,24740,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
12594.18,26328,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
12105.98,28298,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
11873.53,28398,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
12965.22,29707,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
10563.07,32458,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
11413.53,32619,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
11504.82,33962,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
11521.53,34998,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
18173.98,5826,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,1
18490.98,7755,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,1
17322.08,10102,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,1
17978.36,10986,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
16425.17,14242,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
16507.07,16229,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
16175.96,19095,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
15731.13,20484,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
15118.89,25979,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
13585.64,35662,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
